340102003007,濉溪东路社区居委会,安徽省.合肥市.瑶海区.胜利路街道.濉溪东路社区居委会,340102003
340102004001,临淮路社区居委会,安徽省.合肥市.瑶海区.三里街街道.临淮路社区居委会,340102004
340102004002,三里一村社区居委会,安徽省.合肥市.瑶海区.三里街街道.三里一村社区居委会,340102004
340102004003,三里三村社区居委会,安徽省.合肥市.瑶海区.三里街街道.三里三村社区居委会,340102004
340102004004,铁路一村社区居委会,安徽省.合肥市.瑶海区.三里街街道.铁路一村社区居委会,340102004
340102004005,凤阳一村社区居委会,安徽省.合肥市.瑶海区.三里街街道.凤阳一村社区居委会,340102004
340102004006,凤阳路社区居委会,安徽省.合肥市.瑶海区.三里街街道.凤阳路社区居委会,340102004
340102004007,天长路社区居委会,安徽省.合肥市.瑶海区.三里街街道.天长路社区居委会,340102004
340102004008,来安路社区居委会,安徽省.合肥市.瑶海区.三里街街道.来安路社区居委会,340102004
340102005001,五里井社区居委会,安徽省.合肥市.瑶海区.铜陵路街道.五里井社区居委会,340102005
340102005002,合浦北村社区居委会,安徽省.合肥市.瑶海区.铜陵路街道.合浦北村社区居委会,340102005
340102005003,泗洲路社区居委会,安徽省.合肥市.瑶海区.铜陵路街道.泗洲路社区居委会,340102005
340102005004,铜陵新村社区居委会,安徽省.合肥市.瑶海区.铜陵路街道.铜陵新村社区居委会,340102005
340102005005,铜南社区居委会,安徽省.合肥市.瑶海区.铜陵路街道.铜南社区居委会,340102005
340102005006,花溪社区居委会,安徽省.合肥市.瑶海区.铜陵路街道.花溪社区居委会,340102005
340102005007,花冲社区居委会,安徽省.合肥市.瑶海区.铜陵路街道.花冲社区居委会,340102005
340102006001,紫竹苑社区居委会,安徽省.合肥市.瑶海区.七里站街道.紫竹苑社区居委会,340102006
340102006002,站塘社区居委会,安徽省.合肥市.瑶海区.七里站街道.站塘社区居委会,340102006
340102006003,学苑社区居委会,安徽省.合肥市.瑶海区.七里站街道.学苑社区居委会,340102006
340102006004,恒通社区居委会,安徽省.合肥市.瑶海区.七里站街道.恒通社区居委会,340102006
340102006005,廿埠社区居委会,安徽省.合肥市.瑶海区.七里站街道.廿埠社区居委会,340102006
340102006006,东七社区居委会,安徽省.合肥市.瑶海区.七里站街道.东七社区居委会,340102006
340102007001,枞阳路社区居委会,安徽省.合肥市.瑶海区.红光街道.枞阳路社区居委会,340102007
340102007002,钢北新村社区居委会,安徽省.合肥市.瑶海区.红光街道.钢北新村社区居委会,340102007
340102007003,土山南路社区居委会,安徽省.合肥市.瑶海区.红光街道.土山南路社区居委会,340102007
340102007005,化南社区居委会,安徽省.合肥市.瑶海区.红光街道.化南社区居委会,340102007
340102008001,肥东路社区居委会,安徽省.合肥市.瑶海区.和平路街道.肥东路社区居委会,340102008
340102008002,茂林路社区居委会,安徽省.合肥市.瑶海区.和平路街道.茂林路社区居委会,340102008
340102008003,当涂路社区居委会,安徽省.合肥市.瑶海区.和平路街道.当涂路社区居委会,340102008
340102008004,裕溪路社区居委会,安徽省.合肥市.瑶海区.和平路街道.裕溪路社区居委会,340102008
340102008005,华业社区居委会,安徽省.合肥市.瑶海区.和平路街道.华业社区居委会,340102008
340102008006,荻港路社区居委会,安徽省.合肥市.瑶海区.和平路街道.荻港路社区居委会,340102008
340102008007,繁昌路社区居委会,安徽省.合肥市.瑶海区.和平路街道.繁昌路社区居委会,340102008
340102008008,绿苑社区居委会,安徽省.合肥市.瑶海区.和平路街道.绿苑社区居委会,340102008
340102010001,唐桥社区居委会,安徽省.合肥市.瑶海区.城东街道.唐桥社区居委会,340102010
340102010002,隆岗村社区居委会,安徽省.合肥市.瑶海区.城东街道.隆岗村社区居委会,340102010
340102010003,柳荫塘社区居委会,安徽省.合肥市.瑶海区.城东街道.柳荫塘社区居委会,340102010
340102010004,合裕路社区居委会,安徽省.合肥市.瑶海区.城东街道.合裕路社区居委会,340102010
340102010005,大王庙社区居委会,安徽省.合肥市.瑶海区.城东街道.大王庙社区居委会,340102010
340102011001,长淮社区居委会,安徽省.合肥市.瑶海区.长淮街道办事处.长淮社区居委会,340102011
340102011002,胜利社区居委会,安徽省.合肥市.瑶海区.长淮街道办事处.胜利社区居委会,340102011
340102011003,临泉中路社区居委会,安徽省.合肥市.瑶海区.长淮街道办事处.临泉中路社区居委会,340102011
340102011004,火车站广场社区居委会,安徽省.合肥市.瑶海区.长淮街道办事处.火车站广场社区居委会,340102011
340102011006,红星村社区居委会,安徽省.合肥市.瑶海区.长淮街道办事处.红星村社区居委会,340102011
340102011007,元一社区居委会,安徽省.合肥市.瑶海区.长淮街道办事处.元一社区居委会,340102011
340102011008,长春社区居委会,安徽省.合肥市.瑶海区.长淮街道办事处.长春社区居委会,340102011
340102012001,大市场社区居委会,安徽省.合肥市.瑶海区.方庙街道办事处.大市场社区居委会,340102012
340102012002,汪塘社区居委会,安徽省.合肥市.瑶海区.方庙街道办事处.汪塘社区居委会,340102012
340102012003,万绿园社区居委会,安徽省.合肥市.瑶海区.方庙街道办事处.万绿园社区居委会,340102012
340102012006,香格里拉社区居委会,安徽省.合肥市.瑶海区.方庙街道办事处.香格里拉社区居委会,340102012
340102012007,森海社区居委会,安徽省.合肥市.瑶海区.方庙街道办事处.森海社区居委会,340102012
340102012008,站塘社区居委会,安徽省.合肥市.瑶海区.方庙街道办事处.站塘社区居委会,340102012
340102012009,天辉社区居委会,安徽省.合肥市.瑶海区.方庙街道办事处.天辉社区居委会,340102012
340102012010,香江佳元社区居委会,安徽省.合肥市.瑶海区.方庙街道办事处.香江佳元社区居委会,340102012
340102014001,七里塘社区居委会,安徽省.合肥市.瑶海区.嘉山路街道.七里塘社区居委会,340102014
340102014002,板桥社区居委会,安徽省.合肥市.瑶海区.嘉山路街道.板桥社区居委会,340102014
340102014003,三角线社区居委会,安徽省.合肥市.瑶海区.嘉山路街道.三角线社区居委会,340102014
340102100001,四岗社区居委会,安徽省.合肥市.瑶海区.大兴镇.四岗社区居委会,340102100
340102100002,钟油坊社区居委会,安徽省.合肥市.瑶海区.大兴镇.钟油坊社区居委会,340102100
340102100003,漕冲社区居委会,安徽省.合肥市.瑶海区.大兴镇.漕冲社区居委会,340102100
340102100004,兴集社区居委会,安徽省.合肥市.瑶海区.大兴镇.兴集社区居委会,340102100
340102100005,双圩社区居委会,安徽省.合肥市.瑶海区.大兴镇.双圩社区居委会,340102100
340102100006,伏龙社区居委会,安徽省.合肥市.瑶海区.大兴镇.伏龙社区居委会,340102100
340102100007,东岗社区居委会,安徽省.合肥市.瑶海区.大兴镇.东岗社区居委会,340102100
340102100008,钢红社区居委会,安徽省.合肥市.瑶海区.大兴镇.钢红社区居委会,340102100
340102100009,钢南社区居委会,安徽省.合肥市.瑶海区.大兴镇.钢南社区居委会,340102100
340102100010,新海家园社区居委会,安徽省.合肥市.瑶海区.大兴镇.新海家园社区居委会,340102100
340102401001,新站社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.新站社区居委会,340102401
340102401002,马岗社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.马岗社区居委会,340102401
340102401003,罗岗社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.罗岗社区居委会,340102401
340102401004,史城社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.史城社区居委会,340102401
340102401005,王岗社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.王岗社区居委会,340102401
340102401006,大店社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.大店社区居委会,340102401
340102401007,油坊社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.油坊社区居委会,340102401
340102401008,大彭社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.大彭社区居委会,340102401
340102401009,华源社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.华源社区居委会,340102401
340102401010,新安社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.新安社区居委会,340102401
340102401011,海州社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.海州社区居委会,340102401
340102401012,琥珀社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.琥珀社区居委会,340102401
340102401013,瑞泰社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.瑞泰社区居委会,340102401
340102401014,华都社区居委会,安徽省.合肥市.瑶海区.合肥龙岗综合经济开发区.华都社区居委会,340102401
340103001,亳州路街道,安徽省.合肥市.庐阳区.亳州路街道,340103
340103002,双岗街道,安徽省.合肥市.庐阳区.双岗街道,340103
340103003,杏林街道,安徽省.合肥市.庐阳区.杏林街道,340103
340103004,海棠街道,安徽省.合肥市.庐阳区.海棠街道,340103
340103005,杏花村街道,安徽省.合肥市.庐阳区.杏花村街道,340103
340103006,逍遥津街道,安徽省.合肥市.庐阳区.逍遥津街道,340103
340103009,三孝口街道,安徽省.合肥市.庐阳区.三孝口街道,340103
340103012,四里河街道,安徽省.合肥市.庐阳区.四里河街道,340103
340103100,大杨镇,安徽省.合肥市.庐阳区.大杨镇,340103
340103200,三十岗乡,安徽省.合肥市.庐阳区.三十岗乡,340103
340103400,庐阳工业区（林店街道）,安徽省.合肥市.庐阳区.庐阳工业区（林店街道）,340103
340103001001,水西门社区居委会,安徽省.合肥市.庐阳区.亳州路街道.水西门社区居委会,340103001
340103001002,滨南社区居委会,安徽省.合肥市.庐阳区.亳州路街道.滨南社区居委会,340103001
340103001003,南河湾社区居委会,安徽省.合肥市.庐阳区.亳州路街道.南河湾社区居委会,340103001
340103001004,鲁园社区居委会,安徽省.合肥市.庐阳区.亳州路街道.鲁园社区居委会,340103001
340103001005,古城社区居委会,安徽省.合肥市.庐阳区.亳州路街道.古城社区居委会,340103001
340103001006,畅园社区居委会,安徽省.合肥市.庐阳区.亳州路街道.畅园社区居委会,340103001
340103002001,小桥湾社区居委会,安徽省.合肥市.庐阳区.双岗街道.小桥湾社区居委会,340103002
340103002002,虹桥社区居委会,安徽省.合肥市.庐阳区.双岗街道.虹桥社区居委会,340103002
340103002003,白水坝社区居委会,安徽省.合肥市.庐阳区.双岗街道.白水坝社区居委会,340103002
340103002004,高河埂社区居委会,安徽省.合肥市.庐阳区.双岗街道.高河埂社区居委会,340103002
340103002005,一里井社区居委会,安徽省.合肥市.庐阳区.双岗街道.一里井社区居委会,340103002
340103002006,万小店社区居委会,安徽省.合肥市.庐阳区.双岗街道.万小店社区居委会,340103002
340103003001,上城社区居委会,安徽省.合肥市.庐阳区.杏林街道.上城社区居委会,340103003
340103003002,北都社区居委会,安徽省.合肥市.庐阳区.杏林街道.北都社区居委会,340103003
340103003003,望城社区居委会,安徽省.合肥市.庐阳区.杏林街道.望城社区居委会,340103003
340103003004,丽都社区居委会,安徽省.合肥市.庐阳区.杏林街道.丽都社区居委会,340103003
340103004001,藕塘社区居委会,安徽省.合肥市.庐阳区.海棠街道.藕塘社区居委会,340103004
340103004002,清华社区居委会,安徽省.合肥市.庐阳区.海棠街道.清华社区居委会,340103004
340103004003,荷塘社区居委会,安徽省.合肥市.庐阳区.海棠街道.荷塘社区居委会,340103004
340103004004,平楼社区居委会,安徽省.合肥市.庐阳区.海棠街道.平楼社区居委会,340103004
340103005001,五里社区居委会,安徽省.合肥市.庐阳区.杏花村街道.五里社区居委会,340103005
340103005002,林店社区居委会,安徽省.合肥市.庐阳区.杏花村街道.林店社区居委会,340103005
340103005003,金都社区居委会,安徽省.合肥市.庐阳区.杏花村街道.金都社区居委会,340103005
340103005004,灵璧路社区居委会,安徽省.合肥市.庐阳区.杏花村街道.灵璧路社区居委会,340103005
340103005005,汲桥新村社区居委会,安徽省.合肥市.庐阳区.杏花村街道.汲桥新村社区居委会,340103005
340103005006,松竹社区居委会,安徽省.合肥市.庐阳区.杏花村街道.松竹社区居委会,340103005
340103006001,县桥社区居委会,安徽省.合肥市.庐阳区.逍遥津街道.县桥社区居委会,340103006
340103006002,拱辰社区居委会,安徽省.合肥市.庐阳区.逍遥津街道.拱辰社区居委会,340103006
340103006003,九狮桥社区居委会,安徽省.合肥市.庐阳区.逍遥津街道.九狮桥社区居委会,340103006
340103006004,义仓社区居委会,安徽省.合肥市.庐阳区.逍遥津街道.义仓社区居委会,340103006
340103006005,红旗社区居委会,安徽省.合肥市.庐阳区.逍遥津街道.红旗社区居委会,340103006
340103006006,四牌楼社区居委会,安徽省.合肥市.庐阳区.逍遥津街道.四牌楼社区居委会,340103006
340103009001,迴龙桥社区居委会,安徽省.合肥市.庐阳区.三孝口街道.迴龙桥社区居委会,340103009
340103009002,西平门社区居委会,安徽省.合肥市.庐阳区.三孝口街道.西平门社区居委会,340103009
340103009003,龚湾社区,安徽省.合肥市.庐阳区.三孝口街道.龚湾社区,340103009
340103009004,城隍庙社区居委会,安徽省.合肥市.庐阳区.三孝口街道.城隍庙社区居委会,340103009
340103009005,杏花社区居委会,安徽省.合肥市.庐阳区.三孝口街道.杏花社区居委会,340103009
340103009006,大夫第社区居委会,安徽省.合肥市.庐阳区.三孝口街道.大夫第社区居委会,340103009
340103012001,桃花园社区居委会,安徽省.合肥市.庐阳区.四里河街道.桃花园社区居委会,340103012
340103012002,银河湾社区居委会,安徽省.合肥市.庐阳区.四里河街道.银河湾社区居委会,340103012
340103012003,四河社区,安徽省.合肥市.庐阳区.四里河街道.四河社区,340103012
340103100001,高桥社区居委会,安徽省.合肥市.庐阳区.大杨镇.高桥社区居委会,340103100
340103100002,龙王社区居委会,安徽省.合肥市.庐阳区.大杨镇.龙王社区居委会,340103100
340103100003,照山社区居委会,安徽省.合肥市.庐阳区.大杨镇.照山社区居委会,340103100
340103100004,王墩社区居委会,安徽省.合肥市.庐阳区.大杨镇.王墩社区居委会,340103100
340103100005,吴郢社区居委会,安徽省.合肥市.庐阳区.大杨镇.吴郢社区居委会,340103100
340103100006,草塘社区居委会,安徽省.合肥市.庐阳区.大杨镇.草塘社区居委会,340103100
340103100007,五里拐社区居委会,安徽省.合肥市.庐阳区.大杨镇.五里拐社区居委会,340103100
340103100008,夹塘社区居委会,安徽省.合肥市.庐阳区.大杨镇.夹塘社区居委会,340103100
340103100009,清源社区居委会,安徽省.合肥市.庐阳区.大杨镇.清源社区居委会,340103100
340103100010,雁栖社区委员会,安徽省.合肥市.庐阳区.大杨镇.雁栖社区委员会,340103100
340103100200,大杨村民委员会,安徽省.合肥市.庐阳区.大杨镇.大杨村民委员会,340103100
340103100201,十张村民委员会,安徽省.合肥市.庐阳区.大杨镇.十张村民委员会,340103100
340103100202,谢岗村民委员会,安徽省.合肥市.庐阳区.大杨镇.谢岗村民委员会,340103100
340103100203,水库村民委员会,安徽省.合肥市.庐阳区.大杨镇.水库村民委员会,340103100
340103100204,岗西村民委员会,安徽省.合肥市.庐阳区.大杨镇.岗西村民委员会,340103100
340103200200,三十岗村民委员会,安徽省.合肥市.庐阳区.三十岗乡.三十岗村民委员会,340103200
340103200201,陈龙村民委员会,安徽省.合肥市.庐阳区.三十岗乡.陈龙村民委员会,340103200
340103200202,东瞿村民委员会,安徽省.合肥市.庐阳区.三十岗乡.东瞿村民委员会,340103200
340103200203,汪堰村民委员会,安徽省.合肥市.庐阳区.三十岗乡.汪堰村民委员会,340103200
340103200204,柴冲村民委员会,安徽省.合肥市.庐阳区.三十岗乡.柴冲村民委员会,340103200
340103200205,瞿嘴村民委员会,安徽省.合肥市.庐阳区.三十岗乡.瞿嘴村民委员会,340103200
340103200206,堰稍村民委员会,安徽省.合肥市.庐阳区.三十岗乡.堰稍村民委员会,340103200
340103200207,风景村民委员会,安徽省.合肥市.庐阳区.三十岗乡.风景村民委员会,340103200
340103200208,崔岗村民委员会,安徽省.合肥市.庐阳区.三十岗乡.崔岗村民委员会,340103200
340103400001,连水社区居委会,安徽省.合肥市.庐阳区.庐阳工业区（林店街道）.连水社区居委会,340103400
340103400002,天河社区居委会,安徽省.合肥市.庐阳区.庐阳工业区（林店街道）.天河社区居委会,340103400
340103400003,永清社区居委会,安徽省.合肥市.庐阳区.庐阳工业区（林店街道）.永清社区居委会,340103400
340103400004,菱湖社区居委会,安徽省.合肥市.庐阳区.庐阳工业区（林店街道）.菱湖社区居委会,340103400
340103400005,金池社区居委会,安徽省.合肥市.庐阳区.庐阳工业区（林店街道）.金池社区居委会,340103400
340103400006,景湾社区居委会,安徽省.合肥市.庐阳区.庐阳工业区（林店街道）.景湾社区居委会,340103400
340103400007,官塘社区居委会,安徽省.合肥市.庐阳区.庐阳工业区（林店街道）.官塘社区居委会,340103400
340104001,三里庵街道,安徽省.合肥市.蜀山区.三里庵街道,340104
340104002,稻香村街道,安徽省.合肥市.蜀山区.稻香村街道,340104
340104003,琥珀街道,安徽省.合肥市.蜀山区.琥珀街道,340104
340104004,南七街道,安徽省.合肥市.蜀山区.南七街道,340104
340104005,西园街道,安徽省.合肥市.蜀山区.西园街道,340104
340104006,五里墩街道,安徽省.合肥市.蜀山区.五里墩街道,340104
340104007,荷叶地街道,安徽省.合肥市.蜀山区.荷叶地街道,340104
340104008,笔架山街道,安徽省.合肥市.蜀山区.笔架山街道,340104
340104100,井岗镇,安徽省.合肥市.蜀山区.井岗镇,340104
340104101,南岗镇,安徽省.合肥市.蜀山区.南岗镇,340104
340104102,小庙镇,安徽省.合肥市.蜀山区.小庙镇,340104
340104400,蜀山新产业园区,安徽省.合肥市.蜀山区.蜀山新产业园区,340104
340104001001,梅山路社区居委会,安徽省.合肥市.蜀山区.三里庵街道.梅山路社区居委会,340104001
340104001002,绩溪路社区居委会,安徽省.合肥市.蜀山区.三里庵街道.绩溪路社区居委会,340104001
340104001003,二里街社区居委会,安徽省.合肥市.蜀山区.三里庵街道.二里街社区居委会,340104001
340104001004,竹荫里社居委,安徽省.合肥市.蜀山区.三里庵街道.竹荫里社居委,340104001
340104001005,杏林社区居委会,安徽省.合肥市.蜀山区.三里庵街道.杏林社区居委会,340104001
340104001006,龙河路社区居委会,安徽省.合肥市.蜀山区.三里庵街道.龙河路社区居委会,340104001
340104002001,金寨南路社区居委会,安徽省.合肥市.蜀山区.稻香村街道.金寨南路社区居委会,340104002
340104002002,望江西路社区居委会,安徽省.合肥市.蜀山区.稻香村街道.望江西路社区居委会,340104002
340104002003,朝阳社区居委会,安徽省.合肥市.蜀山区.稻香村街道.朝阳社区居委会,340104002
340104002004,黄山路社区居委会,安徽省.合肥市.蜀山区.稻香村街道.黄山路社区居委会,340104002
340104002005,合作化南路社区居委会,安徽省.合肥市.蜀山区.稻香村街道.合作化南路社区居委会,340104002
340104003001,翠竹园社区居委会,安徽省.合肥市.蜀山区.琥珀街道.翠竹园社区居委会,340104003
340104003002,琥珀潭社区居委会,安徽省.合肥市.蜀山区.琥珀街道.琥珀潭社区居委会,340104003
340104003003,北苑村社区居委会,安徽省.合肥市.蜀山区.琥珀街道.北苑村社区居委会,340104003
340104003004,安农社区居委会,安徽省.合肥市.蜀山区.琥珀街道.安农社区居委会,340104003
340104003005,飞虹社区居委会,安徽省.合肥市.蜀山区.琥珀街道.飞虹社区居委会,340104003
340104003006,奥林花园社区居委会,安徽省.合肥市.蜀山区.琥珀街道.奥林花园社区居委会,340104003
340104004001,丁香社区居委会,安徽省.合肥市.蜀山区.南七街道.丁香社区居委会,340104004
340104004002,丁岗社区居委会,安徽省.合肥市.蜀山区.南七街道.丁岗社区居委会,340104004
340104004003,新华社区居委会,安徽省.合肥市.蜀山区.南七街道.新华社区居委会,340104004
340104004004,科企社区居委会,安徽省.合肥市.蜀山区.南七街道.科企社区居委会,340104004
340104004005,洪岗社区居委会,安徽省.合肥市.蜀山区.南七街道.洪岗社区居委会,340104004
340104005001,光明社区居委会,安徽省.合肥市.蜀山区.西园街道.光明社区居委会,340104005
340104005002,美虹社区居委会,安徽省.合肥市.蜀山区.西园街道.美虹社区居委会,340104005
340104005003,安居苑社区居委会,安徽省.合肥市.蜀山区.西园街道.安居苑社区居委会,340104005
340104005004,汉嘉社区居委会,安徽省.合肥市.蜀山区.西园街道.汉嘉社区居委会,340104005
340104005005,七里塘社区居委会,安徽省.合肥市.蜀山区.西园街道.七里塘社区居委会,340104005
340104005006,岳西新村社区居委会,安徽省.合肥市.蜀山区.西园街道.岳西新村社区居委会,340104005
340104006001,团安村社区居委会,安徽省.合肥市.蜀山区.五里墩街道.团安村社区居委会,340104006
340104006002,青阳路社区居委会,安徽省.合肥市.蜀山区.五里墩街道.青阳路社区居委会,340104006
340104006003,清溪路社区居委会,安徽省.合肥市.蜀山区.五里墩街道.清溪路社区居委会,340104006
340104006004,陈村路社区居委会,安徽省.合肥市.蜀山区.五里墩街道.陈村路社区居委会,340104006
340104006005,家家景园社区居委会,安徽省.合肥市.蜀山区.五里墩街道.家家景园社区居委会,340104006
340104006006,龙居社区居委会,安徽省.合肥市.蜀山区.五里墩街道.龙居社区居委会,340104006
340104007001,绿怡居社区居委会,安徽省.合肥市.蜀山区.荷叶地街道.绿怡居社区居委会,340104007
340104007002,嘉和苑社区居委会,安徽省.合肥市.蜀山区.荷叶地街道.嘉和苑社区居委会,340104007
340104007003,金荷社区居委会,安徽省.合肥市.蜀山区.荷叶地街道.金荷社区居委会,340104007
340104007004,红四方社居委,安徽省.合肥市.蜀山区.荷叶地街道.红四方社居委,340104007
340104007005,浅水湾社区居委会,安徽省.合肥市.蜀山区.荷叶地街道.浅水湾社区居委会,340104007
340104007006,凯旋门社区居委会,安徽省.合肥市.蜀山区.荷叶地街道.凯旋门社区居委会,340104007
340104008001,汇林阁社区居委会,安徽省.合肥市.蜀山区.笔架山街道.汇林阁社区居委会,340104008
340104008002,翠庭园社区居委会,安徽省.合肥市.蜀山区.笔架山街道.翠庭园社区居委会,340104008
340104008003,天鹅湖社区居委会,安徽省.合肥市.蜀山区.笔架山街道.天鹅湖社区居委会,340104008
340104008004,文博苑社区居委会,安徽省.合肥市.蜀山区.笔架山街道.文博苑社区居委会,340104008
340104008005,学林轩社区委员会,安徽省.合肥市.蜀山区.笔架山街道.学林轩社区委员会,340104008
340104100001,蜀山社区居委会,安徽省.合肥市.蜀山区.井岗镇.蜀山社区居委会,340104100
340104100002,十里店社区居委会,安徽省.合肥市.蜀山区.井岗镇.十里店社区居委会,340104100
340104100003,十里庙社区居委会,安徽省.合肥市.蜀山区.井岗镇.十里庙社区居委会,340104100
340104100004,卫楼社区居委会,安徽省.合肥市.蜀山区.井岗镇.卫楼社区居委会,340104100
340104100005,半岛社区居委会,安徽省.合肥市.蜀山区.井岗镇.半岛社区居委会,340104100
340104100006,兴民社区居委会,安徽省.合肥市.蜀山区.井岗镇.兴民社区居委会,340104100
340104100200,十八岗村民委员会,安徽省.合肥市.蜀山区.井岗镇.十八岗村民委员会,340104100
340104100400,金湖社区居民委员会,安徽省.合肥市.蜀山区.井岗镇.金湖社区居民委员会,340104100
340104100401,科学岛社区,安徽省.合肥市.蜀山区.井岗镇.科学岛社区,340104100
340104101001,新城社区居委会,安徽省.合肥市.蜀山区.南岗镇.新城社区居委会,340104101
340104101200,鸡鸣村民委员会,安徽省.合肥市.蜀山区.南岗镇.鸡鸣村民委员会,340104101
340104101201,双塘村民委员会,安徽省.合肥市.蜀山区.南岗镇.双塘村民委员会,340104101
340104101202,梁墩村民委员会,安徽省.合肥市.蜀山区.南岗镇.梁墩村民委员会,340104101
340104101203,瓦屋村民委员会,安徽省.合肥市.蜀山区.南岗镇.瓦屋村民委员会,340104101
340104101204,侯店村民委员会,安徽省.合肥市.蜀山区.南岗镇.侯店村民委员会,340104101
340104102001,小庙街道社区居民委员会,安徽省.合肥市.蜀山区.小庙镇.小庙街道社区居民委员会,340104102
340104102002,大柏社区居民委员会,安徽省.合肥市.蜀山区.小庙镇.大柏社区居民委员会,340104102
340104102003,将军社区居民委员会,安徽省.合肥市.蜀山区.小庙镇.将军社区居民委员会,340104102
340104102004,雷麻社区居民委员会,安徽省.合肥市.蜀山区.小庙镇.雷麻社区居民委员会,340104102
340104102005,拐岗社区居民委员会,安徽省.合肥市.蜀山区.小庙镇.拐岗社区居民委员会,340104102
340104102006,五十墩社区居民委员会,安徽省.合肥市.蜀山区.小庙镇.五十墩社区居民委员会,340104102
340104102007,袁中社区居民委员会,安徽省.合肥市.蜀山区.小庙镇.袁中社区居民委员会,340104102
340104102201,新民村民委员会,安徽省.合肥市.蜀山区.小庙镇.新民村民委员会,340104102
